baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
0.221479673,-0.097758982,3.054618055,-0.032003668,0.974469126,0.999997623
0.230380083,-1.806319457,3.044794162,-0.593248463,0.553014884,0.999997623
0.631553464,-3.057547217,3.000725205,-1.018936093,0.308233307,0.999997623
0.126310693,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
1.72022738,-0.397045619,1.755525966,-0.226169038,0.821069951,0.999997623
0.249807548,-0.116284718,2.109667258,-0.055119933,0.956042916,0.999997623
1.948463521,-0.132332284,1.038246522,-0.127457479,0.898578326,0.999997623
0.061425598,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.038775816,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.038775816,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.10366091,-1.062458393,3.055383922,-0.347733188,0.72804057,0.999997623
0.038775816,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.107528887,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.16129333,-1.499310611,3.051350703,-0.491359649,0.623172098,0.999997623
6.285556561,-0.61130535,0.950256074,-0.643305911,0.520025622,0.999997623
5.006593405,0.337307767,1.439164137,0.234377551,0.814691885,0.999997623
0.976988826,3.171318503,2.877680852,1.102039686,0.270444419,0.999997623
0.256526808,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.253934027,1.211692067,2.986892644,0.405669775,0.684985253,0.999997623
2.254931395,-0.031385409,1.150498124,-0.027279844,0.978236533,0.999997623
0.209564162,1.157426485,3.044080411,0.380222047,0.703780595,0.999997623
0.59132411,-2.120011052,2.577982492,-0.822352773,0.410876149,0.999997623
4.330943115,-2.684072044,2.928385017,-0.916570747,0.359367619,0.999997623
0.628244667,1.003308341,2.626357435,0.382015154,0.702450124,0.999997623
0.174052057,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.064885095,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.141411291,0.807772406,3.052171444,0.264654991,0.791275253,0.999997623
0.726459838,0.688362912,2.216422593,0.310573856,0.756124605,0.999997623
0.118649538,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.742917119,1.26098909,1.713197437,0.736044231,0.461703781,0.999997623
2.047797734,0.172756276,1.087755323,0.158819058,0.873811433,0.999997623
0.304393357,0.457503621,2.093937745,0.2184896,0.82704766,0.999997623
0.450385727,0.570608974,1.987862235,0.287046539,0.774076686,0.999997623
1.194791456,3.471353936,2.305456736,1.505712027,0.132141115,0.999997623
2.013534796,2.696681038,1.356575744,1.987858805,0.046827308,0.999997623
2.061956551,1.355116581,1.695763201,0.799118993,0.424221418,0.999997623
1.534644304,1.291318195,1.26833001,1.018124766,0.308618667,0.999997623
3.24710214,1.729457784,0.8946927,1.933018772,0.053233885,0.999997623
0.086914805,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.1356466,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.053764443,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.116327447,-1.291254705,3.053834756,-0.422830575,0.672418878,0.999997623
0.174052057,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.815603366,1.081821554,2.192948872,0.493318183,0.621787782,0.999997623
0.035352823,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
4.227589057,-0.328183196,0.971205561,-0.337913218,0.735428586,0.999997623
0.738945649,2.794588813,2.014707628,1.387093975,0.165413109,0.999997623
0.247044809,-0.064666117,2.98559381,-0.021659382,0.982719665,0.999997623
0.091748039,-0.385262425,3.055655294,-0.126081769,0.899667199,0.999997623
0.730564371,0.129280211,1.347053789,0.095972567,0.92354236,0.999997623
0.434885217,-0.876528209,1.978625564,-0.442998527,0.6577668,0.999997623
0.434380406,2.049438129,2.71172922,0.755767985,0.449788315,0.999997623
0.064885095,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.1356466,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.218187134,1.099772042,3.045759878,0.361082976,0.718037419,0.999997623
1.355983704,3.585182298,1.45389996,2.465907145,0.013666676,0.999997623
0.092540259,-1.062458393,3.055383922,-0.347733188,0.72804057,0.999997623
0.332799687,0.52926611,2.895669544,0.182778491,0.854971826,0.999997623
0.907642409,1.19761513,1.295550592,0.9244063,0.355274816,0.999997623
1.788920734,-1.572485805,1.615142703,-0.973589394,0.330260455,0.999997623
0.037983595,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.345030802,-0.527914773,3.050600402,-0.173052745,0.862609969,0.999997623
0.34898234,-2.296646105,3.029920653,-0.757988861,0.448457651,0.999997623
0.613737627,-2.151987972,2.165132543,-0.993928976,0.320257446,0.999997623
0.320671258,-1.26604899,2.36558932,-0.535193907,0.592515779,0.999997623
1.258878538,3.485471461,1.242649978,2.804869853,0.00503369,0.999997623
0.038775816,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.184276795,-1.50188387,3.051300525,-0.492211061,0.622570146,0.999997623
0.072622393,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.422686927,-0.520645347,2.290613878,-0.227295116,0.820194271,0.999997623
0.924327704,0.682876223,1.9062312,0.358233682,0.720168443,0.999997623
0.388761093,1.113569483,2.81363979,0.395775425,0.692270708,0.999997623
0.168546005,-1.402628498,3.052585125,-0.459488742,0.645883235,0.999997623
0.090528662,-0.385262425,3.055655294,-0.126081769,0.899667199,0.999997623
0.665756422,0.912078236,1.867416175,0.48841723,0.62525434,0.999997623
0.194655284,-1.50188387,3.051300525,-0.492211061,0.622570146,0.999997623
1.138708396,1.219929949,1.836174895,0.664386575,0.506442923,0.999997623
0.511207154,-1.318566964,2.642924406,-0.498904532,0.617846641,0.999997623
0.109173556,0.611654365,3.05515006,0.200204361,0.841320757,0.999997623
0.035352823,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.106058468,0.594021882,3.055351487,0.194420146,0.845846917,0.999997623
0.139896879,0.620827043,3.055046086,0.203213642,0.83896805,0.999997623
4.17300478,-0.069476869,1.71224856,-0.040576392,0.967633605,0.999997623
0.64131702,-3.01291462,3.008712297,-1.001396718,0.31663505,0.999997623
0.319052365,-2.168780991,2.299904964,-0.942987221,0.345687439,0.999997623
0.249238033,-1.179596804,2.984746176,-0.395208415,0.692689083,0.999997623
0.107528887,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.145945154,-0.06466652,3.055655294,-0.021162898,0.983115711,0.999997623
2.105396131,1.25535159,0.921307207,1.362576544,0.173016006,0.999997623
0.146751031,-0.06466652,3.055655294,-0.021162898,0.983115711,0.999997623
0.217867179,0.628780227,3.05495638,0.20582298,0.83692919,0.999997623
0.194655284,-1.50188387,3.051300525,-0.492211061,0.622570146,0.999997623
0.038775816,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.479944448,-0.471462893,1.899696402,-0.248178021,0.803996671,0.999997623
2.044341258,-0.138607309,0.896481089,-0.154612641,0.877126703,0.999997623
0.40104717,-0.44720749,1.737916787,-0.25732388,0.79692876,0.999997623
0.111398209,-0.385262425,3.055655294,-0.126081769,0.899667199,0.999997623
0.075967191,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.145244786,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.979607995,-0.503688344,1.305163152,-0.385919832,0.699556042,0.999997623
0.781940113,1.50575999,1.35214855,1.113605447,0.265448489,0.999997623
0.275936948,1.485951953,3.034270981,0.48972289,0.624330002,0.999997623
0.13851668,0.628780227,3.05495638,0.20582298,0.83692919,0.999997623
0.145564741,0.828562255,3.051853155,0.271494798,0.7860105,0.999997623
0.436399992,-0.150260783,1.7359864,-0.086556429,0.931024101,0.999997623
0.577234981,-0.666857253,2.671631868,-0.249606715,0.802891505,0.999997623
0.949434872,-1.309616866,1.906108821,-0.687063011,0.492043022,0.999997623
1.215228452,0.21212439,1.506209578,0.14083325,0.888001675,0.999997623
0.035352823,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.035352823,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.790161994,-0.665221727,1.652887294,-0.402460427,0.687345206,0.999997623
0.209775239,-0.06466652,3.055655294,-0.021162898,0.983115711,0.999997623
0.107169338,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.479562194,1.196666093,3.042794481,0.393278646,0.694113688,0.999997623
0.158611023,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.035352823,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.053584669,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.053584669,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.051752847,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.224980438,-0.430537615,3.055317105,-0.140914216,0.887937711,0.999997623
0.268822216,-1.973051735,3.040059198,-0.649017538,0.516327041,0.999997623
0.25907533,0.850285677,2.10805369,0.403351053,0.686689989,0.999997623
1.628829106,0.841471787,1.729501947,0.486539948,0.626584389,0.999997623
0.268415937,0.102021223,3.051514488,0.03343298,0.97332931,0.999997623
1.059562656,2.23286098,1.600028342,1.395513393,0.162861079,0.999997623
0.092540259,-1.062458393,3.055383922,-0.347733188,0.72804057,0.999997623
0.107528887,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.116327447,-1.291254705,3.053834756,-0.422830575,0.672418878,0.999997623
1.55484611,-0.737605122,1.124670126,-0.655841303,0.511926238,0.999997623
0.805022553,-0.841897,1.542317212,-0.54586501,0.585158732,0.999997623
0.883932983,0.647657072,1.4461694,0.447843158,0.654266393,0.999997623
0.111398209,-0.385262425,3.055655294,-0.126081769,0.899667199,0.999997623
0.107528887,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.200515475,-0.421427607,2.593569256,-0.162489436,0.870920446,0.999997623
0.576281346,-0.825908739,1.664706179,-0.496128836,0.619803516,0.999997623
0.357116079,0.317702439,2.333055167,0.136174422,0.891683395,0.999997623
0.264584723,-1.033165703,3.048110209,-0.33895287,0.734645235,0.999997623
0.249914889,0.678782577,3.047188016,0.222757038,0.823724606,0.999997623
0.107528887,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
1.072226125,0.723571757,2.161780674,0.334710993,0.737843108,0.999997623
0.318948794,0.739368322,2.375622525,0.311231399,0.755624714,0.999997623
0.322047337,-0.525338047,3.05065066,-0.172205246,0.863276174,0.999997623
0.103505694,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.190611363,1.003311855,3.048058921,0.329164193,0.742031586,0.999997623
0.107528887,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.124470089,-0.06466652,3.055655294,-0.021162898,0.983115711,0.999997623
0.053764443,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.107169338,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
1.141201557,-0.997752119,2.163415042,-0.461193114,0.644660062,0.999997623
0.129770189,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.035352823,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.588942481,0.828156653,2.633326804,0.314490648,0.753148418,0.999997623
0.217867179,0.628780227,3.05495638,0.20582298,0.83692919,0.999997623
0.842465522,3.011955726,1.287184564,2.339956374,0.019285993,0.999997623
0.276642643,0.336207996,2.102108808,0.159938436,0.87292957,0.999997623
0.107349112,-0.385262425,3.055655294,-0.126081769,0.899667199,0.999997623
0.168522429,0.239260264,3.055283761,0.078310325,0.937581205,0.999997623
0.072782371,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.070705645,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.036391185,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.200515475,-0.421427607,2.593569256,-0.162489436,0.870920446,0.999997623
0.13851668,0.628780227,3.05495638,0.20582298,0.83692919,0.999997623
0.053764443,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.23966013,-0.858615007,3.048130629,-0.281685765,0.778184471,0.999997623
0.572991769,-1.422544397,1.884554677,-0.754843791,0.450342715,0.999997623
0.17382961,0.970137824,3.048875987,0.318195239,0.750336844,0.999997623
0.072622393,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.035352823,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.482126881,2.164243133,2.659510626,0.813774952,0.415773887,0.999997623
0.95887715,-0.402220621,1.522293818,-0.264220097,0.791610326,0.999997623
0.035352823,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.038775816,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.053764443,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.207011387,1.125472976,3.045030663,0.369609735,0.711673297,0.999997623
0.038775816,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.707510828,0.619279887,2.626334475,0.235796275,0.813590758,0.999997623
0.454614381,2.105994178,3.018279729,0.69774652,0.48533573,0.999997623
0.529920868,-2.267098604,2.189185137,-1.035590168,0.300393381,0.999997623
0.207011387,1.125472976,3.045030663,0.369609735,0.711673297,0.999997623
0.184276795,-1.50188387,3.051300525,-0.492211061,0.622570146,0.999997623
0.395250986,0.954200456,2.312775299,0.412578107,0.679915744,0.999997623
0.238844961,-1.858224518,3.043265713,-0.610602127,0.541463014,0.999997623
0.329815759,-0.829142358,2.422905703,-0.342209917,0.732192923,0.999997623
0.491503792,-2.593714183,2.147035166,-1.208044575,0.227030117,0.999997623
1.743909647,0.269204767,1.080645134,0.249114865,0.803271931,0.999997623
0.30862218,-0.860693488,3.051300435,-0.282074318,0.777886525,0.999997623
0.23929129,-0.698298711,2.514589716,-0.277698866,0.781243531,0.999997623
0.109173556,0.611654365,3.05515006,0.200204361,0.841320757,0.999997623
0.217867179,0.628780227,3.05495638,0.20582298,0.83692919,0.999997623
0.111398209,-0.385262425,3.055655294,-0.126081769,0.899667199,0.999997623
0.200515475,-0.421427607,2.593569256,-0.162489436,0.870920446,0.999997623
0.222796417,-0.415063209,3.055428789,-0.135844504,0.891944208,0.999997623
1.041748432,0.373593686,1.50158777,0.2487991,0.803516187,0.999997623
0.144834284,0.233352834,3.055351474,0.07637512,0.939120663,0.999997623
0.163245904,-0.421266277,3.055383901,-0.137876709,0.890337858,0.999997623
0.978611199,0.624958465,1.29422047,0.482884083,0.629178044,0.999997623
0.569271461,1.53023086,1.863093798,0.821338604,0.411453424,0.999997623
1.597536604,-2.361931514,2.07822447,-1.136514148,0.255741448,0.999997623
0.232654893,-1.847711352,3.043571224,-0.607086615,0.543793432,0.999997623
0.111398209,-0.385262425,3.055655294,-0.126081769,0.899667199,0.999997623
0.053764443,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.629863124,-1.25554027,2.631797655,-0.477065654,0.633315371,0.999997623
0.344710884,1.745441448,3.027062977,0.576612202,0.564201455,0.999997623
2.499550176,0.078142615,0.752829104,0.10379861,0.91732917,0.999997623
0.614024685,0.614808743,1.945810169,0.315965428,0.752028749,0.999997623
0.40104717,-0.44720749,1.737916787,-0.25732388,0.79692876,0.999997623
0.462744075,-0.852044874,1.94189177,-0.438770526,0.660827819,0.999997623
0.500393774,-2.023059721,2.134346571,-0.947859053,0.343201213,0.999997623
2.381947644,-1.492793633,1.882594381,-0.792944911,0.42780992,0.999997623
0.191271931,-0.751133319,3.055317118,-0.245844634,0.805802504,0.999997623
0.361314046,0.585377045,1.769773228,0.330763872,0.740822852,0.999997623
0.420419739,0.671936447,2.746073651,0.244689885,0.80669656,0.999997623
0.449784162,1.156865991,2.271222652,0.509358248,0.610501136,0.999997623
0.116327447,-1.291254705,3.053834756,-0.422830575,0.672418878,0.999997623
1.30421073,-2.508406247,2.049733552,-1.223771863,0.221038301,0.999997623
0.035352823,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
1.339067753,0.06799941,1.01506662,0.066990095,0.946589588,0.999997623
0.1356466,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.266592316,-1.771130677,2.924415465,-0.605635792,0.544756629,0.999997623
0.235868297,-0.114972541,2.525261845,-0.045528958,0.963685693,0.999997623
0.375811781,-0.770683548,3.045805561,-0.253031105,0.800244177,0.999997623
3.288409055,0.454250948,1.282528344,0.354183945,0.723201035,0.999997623
0.868015829,0.885642386,1.704570891,0.519569113,0.603363931,0.999997623
4.213756819,-0.579198658,0.927064449,-0.624766335,0.532124429,0.999997623
0.127893081,-0.741862335,3.055383912,-0.242804949,0.808156502,0.999997623
0.176764113,1.003460398,3.048055301,0.329213318,0.741994458,0.999997623
0.347797346,0.195959616,2.797671944,0.070043815,0.944158786,0.999997623
0.086914805,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
1.395418617,-0.623597235,1.195988812,-0.521407248,0.602083104,0.999997623
0.130523854,-0.741862335,3.055383912,-0.242804949,0.808156502,0.999997623
0.237916535,-1.50188387,3.051300525,-0.492211061,0.622570146,0.999997623
1.965205812,0.479344229,1.467233818,0.326699278,0.743895346,0.999997623
0.208213133,0.241164936,3.055261978,0.07893429,0.937084888,0.999997623
0.938568846,-1.747154737,1.898647146,-0.920210341,0.357462851,0.999997623
0.193879078,-1.674358461,3.048110248,-0.549310335,0.582792496,0.999997623
0.038775816,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.717015182,1.709415073,2.576949415,0.663348323,0.507107494,0.999997623
0.738549214,0.234581214,2.213446761,0.105980057,0.915598175,0.999997623
2.273673672,0.235727521,1.673924512,0.140823268,0.888009561,0.999997623
0.346373847,-2.269509907,3.030862689,-0.748799976,0.453977775,0.999997623
0.035352823,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
1.164340386,-0.347177894,1.288132099,-0.269520412,0.787529237,0.999997623
0.199529823,0.268112012,3.054956358,0.08776296,0.930065078,0.999997623
0.512445378,-0.337599498,1.746505741,-0.193299965,0.846724054,0.999997623
0.777084726,0.696906155,1.664280436,0.418743224,0.675403803,0.999997623
1.607699935,-0.3374074,1.020509254,-0.330626497,0.740926629,0.999997623
0.305812546,1.567793155,2.036126768,0.769987989,0.441307018,0.999997623
0.089629629,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.849717849,-0.382369033,1.227929272,-0.311393369,0.755501594,0.999997623
1.138278676,2.449117373,1.542651337,1.587602664,0.112376215,0.999997623
0.78448534,0.817134993,1.902266536,0.429558623,0.667516742,0.999997623
0.070705645,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.061425598,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.1356466,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
1.384483902,2.469418606,1.421130636,1.737643636,0.082273626,0.999997623
1.050930575,1.114846315,1.351362394,0.824979531,0.409383212,0.999997623
0.422439822,-0.432231096,2.330387837,-0.185476035,0.852855675,0.999997623
0.40104717,-0.44720749,1.737916787,-0.25732388,0.79692876,0.999997623
0.16129333,-1.499310611,3.051350703,-0.491359649,0.623172098,0.999997623
0.603997671,0.968907335,1.458465185,0.664333537,0.506476861,0.999997623
0.204652492,-0.697498611,2.612005171,-0.267035693,0.78944168,0.999997623
1.102101838,-0.09899076,1.403500797,-0.070531317,0.943770775,0.999997623
0.782792163,1.1166402,2.208502834,0.505609584,0.613130752,0.999997623
0.448760375,1.089422061,2.330160291,0.467530953,0.640120052,0.999997623
0.16129333,-1.499310611,3.051350703,-0.491359649,0.623172098,0.999997623
0.379457358,-0.834129334,2.343102889,-0.355993472,0.721845454,0.999997623
0.265400569,-0.763246663,2.07852924,-0.36720516,0.71346599,0.999997623
2.5340868,-0.628534719,1.040819484,-0.603884466,0.545920457,0.999997623
0.256526808,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.038775816,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.13851668,0.628780227,3.05495638,0.20582298,0.83692919,0.999997623
0.129770189,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.315297036,-1.040751316,2.363667051,-0.440312148,0.659711044,0.999997623
0.075967191,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.185080518,-1.622487569,3.049034625,-0.532131566,0.594634876,0.999997623
0.16129333,-1.499310611,3.051350703,-0.491359649,0.623172098,0.999997623
0.053764443,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.107975216,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.256526808,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.34194184,1.457060377,2.803215434,0.519781804,0.603215663,0.999997623
0.286504105,-1.448784887,2.398369978,-0.60407064,0.545796679,0.999997623
8.131279437,-0.110946824,2.355022383,-0.04711073,0.962424975,0.999997623
0.252773673,-0.430537615,3.055317105,-0.140914216,0.887937711,0.999997623
0.232654893,-1.847711352,3.043571224,-0.607086615,0.543793432,0.999997623
0.141411291,0.807772406,3.052171444,0.264654991,0.791275253,0.999997623
0.061425598,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.256679331,-0.098313056,2.474070521,-0.03973737,0.968302508,0.999997623
0.141728701,0.620827043,3.055046086,0.203213642,0.83896805,0.999997623
0.043457402,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.075967191,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.103505694,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.107169338,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.107169338,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.109727603,0.608680819,3.055183885,0.199228865,0.842083721,0.999997623
0.078810225,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.046172227,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.072782371,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.919956239,-0.955563898,1.494112484,-0.63955285,0.522463344,0.999997623
0.217867179,0.628780227,3.05495638,0.20582298,0.83692919,0.999997623
0.151934382,0.860701285,3.05127611,0.282079122,0.777882842,0.999997623
1.746874775,-1.753202754,1.182016569,-1.48323027,0.138013242,0.999997623
0.115190041,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.072622393,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
3.689347862,-0.217130533,0.688141571,-0.315531778,0.752357927,0.999997623
0.296400608,1.163126613,3.043891556,0.382118282,0.702373632,0.999997623
0.072782371,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.036391185,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.072782371,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.310111477,-0.751133319,3.055317118,-0.245844634,0.805802504,0.999997623
0.246095587,0.259895181,2.46436665,0.105461247,0.916009819,0.999997623
2.327425589,-0.895984535,0.889104575,-1.007738077,0.31358022,0.999997623
0.491874826,-2.718426876,2.568126969,-1.058525108,0.28981611,0.999997623
0.537644433,-2.837405185,3.013735953,-0.94149097,0.346453315,0.999997623
4.013564579,-1.521257986,2.917093914,-0.521497775,0.602020055,0.999997623
1.342181433,-1.230250618,1.907311225,-0.645018287,0.518915335,0.999997623
17.68277348,-1.88437132,2.897181328,-0.650415389,0.51542394,0.999997623
0.56752435,-1.509316295,2.211439382,-0.682504032,0.494920294,0.999997623
0.038775816,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
1.527113689,-1.985483296,2.457603058,-0.807894216,0.419151481,0.999997623
0.319611342,0.190904076,2.378646924,0.080257424,0.936032519,0.999997623
0.334806065,-0.097758982,3.054618055,-0.032003668,0.974469126,0.999997623
0.348104115,-2.219094033,3.032658555,-0.731732238,0.464332015,0.999997623
0.542299482,-1.872582397,3.022965236,-0.619452177,0.535618517,0.999997623
0.877105546,-1.210911337,2.989593016,-0.405042202,0.685446491,0.999997623
0.261078086,-1.50188387,3.051300525,-0.492211061,0.622570146,0.999997623
0.160754008,0.628780227,3.05495638,0.20582298,0.83692919,0.999997623
0.261078086,-1.50188387,3.051300525,-0.492211061,0.622570146,0.999997623
0.194195367,-0.06466652,3.055655294,-0.021162898,0.983115711,0.999997623
1.019187359,0.850275107,2.985247107,0.284825704,0.775777679,0.999997623
0.215057773,-1.744656359,3.046506749,-0.572674378,0.566865189,0.999997623
0.226512106,-1.787895997,3.045348939,-0.587090686,0.557142803,0.999997623
0.107349112,-0.385262425,3.055655294,-0.126081769,0.899667199,0.999997623
0.035352823,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.053764443,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
16.45705487,-3.271359019,2.90394633,-1.126521859,0.259944693,0.999997623
0.261078086,-1.50188387,3.051300525,-0.492211061,0.622570146,0.999997623
0.053584669,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.107169338,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.194195367,-0.06466652,3.055655294,-0.021162898,0.983115711,0.999997623
0.174052057,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.334806065,-0.097758982,3.054618055,-0.032003668,0.974469126,0.999997623
0.208268994,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.28381219,-1.399673828,2.403314429,-0.582393136,0.560301904,0.999997623
0.439822985,-0.704426729,1.718966521,-0.409796654,0.681955121,0.999997623
0.1356466,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.183136529,0.946055181,3.04947991,0.310234928,0.756382311,0.999997623
0.053764443,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.107528887,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.425987948,-1.646414829,2.267598431,-0.72606102,0.467801364,0.999997623
0.163245904,-0.421266277,3.055383901,-0.137876709,0.890337858,0.999997623
0.335274791,0.764804131,3.045030625,0.251164676,0.801686794,0.999997623
0.145244786,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
0.106058468,0.594021882,3.055351487,0.194420146,0.845846917,0.999997623
0.061425598,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
0.051752847,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
0.107528887,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
1.654210639,0.563451395,2.189884677,0.257297291,0.796949283,0.999997623
31.88159524,-1.514538203,2.893743439,-0.523383719,0.600707252,0.999997623
0.87298982,-3.525800941,2.855995392,-1.234526131,0.217006916,0.999997623
0.267923346,1.424302614,3.035953772,0.469145027,0.638965976,0.999997623
0.748741236,-1.019016353,1.72704169,-0.590035758,0.555166676,0.999997623
8.843783439,-0.432273857,2.900670997,-0.149025469,0.881533536,0.999997623
5.659128593,-2.607277408,2.616858252,-0.996338799,0.319085558,0.999997623
1.928227225,-1.905585166,1.880427601,-1.013378641,0.310879338,0.999997623
17.11989973,-1.645457543,2.386237187,-0.689561604,0.49046992,0.999997623
0.322638545,-1.173395731,2.337936438,-0.501893769,0.615742248,0.999997623
2.830897443,-5.203147458,2.978024664,-1.747180781,0.080605984,0.999997623
0.267923346,1.424302614,3.035953772,0.469145027,0.638965976,0.999997623
0.616926331,-3.014312885,3.008674616,-1.001874004,0.316404449,0.999997623
6.103273065,-1.997014778,2.910803057,-0.686070043,0.492668941,0.999997623
0.296580382,0.267927487,2.905275952,0.092221012,0.926522444,0.999997623
0.535846692,2.318071348,3.014027325,0.769094337,0.44183731,0.999997623
0.053764443,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
1.187400561,-3.929265536,2.73677694,-1.435727362,0.151079936,0.999997623
0.128263404,-0.705858329,3.055655294,-0.23100064,0.817314305,0.999997623
